nohup: ignoring input
dict_keys(['train_x', 'train_y', 'dev_x', 'dev_y', 'test_x', 'test_y'])
max_sent_length:91 

-------train--------
9989 9989
['Aw', ',', 'we-we', 'are', 'so', '?', 'So', 'umm', ',', 'well', 'I-I-I', 'like', 'you', 'and', 'I-I', 'love', 'umm', ',', 'y', '?', 'know', 'hanging', 'out', 'with', 'you', '.']   1
['Yep', ',', 'we', 'shook', 'on', 'it', '.', 'Yeah', 'but', 'believe', 'me', 'that', 'is', 'not', 'how', 'he', 'wanted', 'to', 'seal', 'the', 'deal', '.']   0

-------dev--------
1109 1109
['Y', '?', 'know', ',', 'you', 'look', 'nothing', 'like', 'I', 'would', '?', 've', 'thought', '.', 'You', '?', 're', '?', 'you', '?', 're', 'so', 'young', '.']   2
['Hey', ',', 'where', 'are', 'Monica', 'and', 'Rachel', 'anyway', '?']   0

-------test--------
2610 2610
['Hang', 'on', 'buddy', '!']   4
['Fair', 'enough', ',', 'now', 'go', 'get', 'ready', '!']   0
====================INFORMATION====================
MODEL: rand
DATASET: MELD
VOCAB_SIZE: 7687
EPOCH: 50
LEARNING_RATE: 1
EARLY_STOPPING: False
SAVE_MODEL: False
MAX_SENT_LEN: 91
CLASS_SIZE: 7
FILTERS: [3, 4, 5]
global_step: 4812, epoch: 21, loss: 0.630264
global_step: 4813, epoch: 21, loss: 0.628158
global_step: 4814, epoch: 21, loss: 0.578157
global_step: 4815, epoch: 21, loss: 0.568511
global_step: 4816, epoch: 21, loss: 0.566189
global_step: 4817, epoch: 21, loss: 0.552967
global_step: 4818, epoch: 21, loss: 0.545559
global_step: 4819, epoch: 21, loss: 0.617688
global_step: 4820, epoch: 21, loss: 0.562657
global_step: 4821, epoch: 21, loss: 0.593149
global_step: 4822, epoch: 21, loss: 0.747626
global_step: 4823, epoch: 21, loss: 0.707098
global_step: 4824, epoch: 21, loss: 0.662459
global_step: 4825, epoch: 21, loss: 0.736723
global_step: 4826, epoch: 21, loss: 0.669081
global_step: 4827, epoch: 21, loss: 0.663521
global_step: 4828, epoch: 21, loss: 0.585562
global_step: 4829, epoch: 21, loss: 0.580429
global_step: 4830, epoch: 21, loss: 0.552544
global_step: 4831, epoch: 21, loss: 0.624316
global_step: 4832, epoch: 21, loss: 0.602703
global_step: 4833, epoch: 21, loss: 0.607545
global_step: 4834, epoch: 21, loss: 0.564445
global_step: 4835, epoch: 21, loss: 0.660661
global_step: 4836, epoch: 21, loss: 0.521176
global_step: 4837, epoch: 21, loss: 0.578059
global_step: 4838, epoch: 21, loss: 0.854689
global_step: 4839, epoch: 21, loss: 0.686285
global_step: 4840, epoch: 21, loss: 0.322650
epoch: 21
train	acc: 0.9076	macro: p 0.9035, r 0.8325, f1: 0.8559	micro: p 0.9076, r 0.9076, f1 0.9076	weighted_f1:0.9062
dev	acc: 0.5284	macro: p 0.3611, r 0.3155, f1: 0.3175	micro: p 0.5284, r 0.5284, f1 0.5284	weighted_f1:0.4949
test	acc: 0.5640	macro: p 0.3664, r 0.3265, f1: 0.3244	micro: p 0.5640, r 0.5640, f1 0.5640	weighted_f1:0.5411
global_step: 4841, epoch: 22, loss: 0.485830
global_step: 4842, epoch: 22, loss: 0.661998
global_step: 4843, epoch: 22, loss: 0.428221
global_step: 4844, epoch: 22, loss: 0.633928
global_step: 4845, epoch: 22, loss: 0.505561
global_step: 4846, epoch: 22, loss: 0.452053
global_step: 4847, epoch: 22, loss: 0.623733
global_step: 4848, epoch: 22, loss: 0.494885
global_step: 4849, epoch: 22, loss: 0.539362
global_step: 4850, epoch: 22, loss: 0.592179
global_step: 4851, epoch: 22, loss: 0.645592
global_step: 4852, epoch: 22, loss: 0.649619
global_step: 4853, epoch: 22, loss: 0.648465
global_step: 4854, epoch: 22, loss: 0.601730
global_step: 4855, epoch: 22, loss: 0.466120
global_step: 4856, epoch: 22, loss: 0.607929
global_step: 4857, epoch: 22, loss: 0.587029
global_step: 4858, epoch: 22, loss: 0.562339
global_step: 4859, epoch: 22, loss: 0.582621
global_step: 4860, epoch: 22, loss: 0.593800
global_step: 4861, epoch: 22, loss: 0.568032
global_step: 4862, epoch: 22, loss: 0.634590
global_step: 4863, epoch: 22, loss: 0.602045
global_step: 4864, epoch: 22, loss: 0.532468
global_step: 4865, epoch: 22, loss: 0.578116
global_step: 4866, epoch: 22, loss: 0.556739
global_step: 4867, epoch: 22, loss: 0.579475
global_step: 4868, epoch: 22, loss: 0.748461
global_step: 4869, epoch: 22, loss: 0.601799
global_step: 4870, epoch: 22, loss: 0.684559
global_step: 4871, epoch: 22, loss: 0.638266
global_step: 4872, epoch: 22, loss: 0.620535
global_step: 4873, epoch: 22, loss: 0.658033
global_step: 4874, epoch: 22, loss: 0.606076
global_step: 4875, epoch: 22, loss: 0.558316
global_step: 4876, epoch: 22, loss: 0.710309
global_step: 4877, epoch: 22, loss: 0.583842
global_step: 4878, epoch: 22, loss: 0.638108
global_step: 4879, epoch: 22, loss: 0.595157
global_step: 4880, epoch: 22, loss: 0.797502
epoch: 22
train	acc: 0.8474	macro: p 0.8640, r 0.7888, f1: 0.8087	micro: p 0.8474, r 0.8474, f1 0.8474	weighted_f1:0.8547
dev	acc: 0.4409	macro: p 0.3350, r 0.2692, f1: 0.2642	micro: p 0.4409, r 0.4409, f1 0.4409	weighted_f1:0.4249
test	acc: 0.5011	macro: p 0.3648, r 0.3007, f1: 0.2953	micro: p 0.5011, r 0.5011, f1 0.5011	weighted_f1:0.4933
global_step: 4881, epoch: 23, loss: 0.766558
global_step: 4882, epoch: 23, loss: 0.691649
global_step: 4883, epoch: 23, loss: 0.717012
global_step: 4884, epoch: 23, loss: 0.528033
global_step: 4885, epoch: 23, loss: 0.420515
global_step: 4886, epoch: 23, loss: 0.487869
global_step: 4887, epoch: 23, loss: 0.540312
global_step: 4888, epoch: 23, loss: 0.496411
global_step: 4889, epoch: 23, loss: 0.611796
global_step: 4890, epoch: 23, loss: 0.537365
global_step: 4891, epoch: 23, loss: 0.593684
global_step: 4892, epoch: 23, loss: 0.558873
global_step: 4893, epoch: 23, loss: 0.712153
global_step: 4894, epoch: 23, loss: 0.503778
global_step: 4895, epoch: 23, loss: 0.468956
global_step: 4896, epoch: 23, loss: 0.480396
global_step: 4897, epoch: 23, loss: 0.545614
global_step: 4898, epoch: 23, loss: 0.639791
global_step: 4899, epoch: 23, loss: 0.598744
global_step: 4900, epoch: 23, loss: 0.652465
global_step: 4901, epoch: 23, loss: 0.571368
global_step: 4902, epoch: 23, loss: 0.556258
global_step: 4903, epoch: 23, loss: 0.531782
global_step: 4904, epoch: 23, loss: 0.482425
global_step: 4905, epoch: 23, loss: 0.530298
global_step: 4906, epoch: 23, loss: 0.613625
global_step: 4907, epoch: 23, loss: 0.580340
global_step: 4908, epoch: 23, loss: 0.568347
global_step: 4909, epoch: 23, loss: 0.568419
global_step: 4910, epoch: 23, loss: 0.649138
global_step: 4911, epoch: 23, loss: 0.663562
global_step: 4912, epoch: 23, loss: 0.585556
global_step: 4913, epoch: 23, loss: 0.618467
global_step: 4914, epoch: 23, loss: 0.702194
global_step: 4915, epoch: 23, loss: 0.600119
global_step: 4916, epoch: 23, loss: 0.569449
global_step: 4917, epoch: 23, loss: 0.488076
global_step: 4918, epoch: 23, loss: 0.621078
global_step: 4919, epoch: 23, loss: 0.540064
global_step: 4920, epoch: 23, loss: 1.052280
epoch: 23
train	acc: 0.9005	macro: p 0.8826, r 0.8567, f1: 0.8634	micro: p 0.9005, r 0.9005, f1 0.9005	weighted_f1:0.9013
dev	acc: 0.4923	macro: p 0.3489, r 0.3114, f1: 0.3064	micro: p 0.4923, r 0.4923, f1 0.4923	weighted_f1:0.4662
test	acc: 0.5287	macro: p 0.3458, r 0.3227, f1: 0.3139	micro: p 0.5287, r 0.5287, f1 0.5287	weighted_f1:0.5155
global_step: 4921, epoch: 24, loss: 0.509655
global_step: 4922, epoch: 24, loss: 0.642995
global_step: 4923, epoch: 24, loss: 0.561577
global_step: 4924, epoch: 24, loss: 0.523819
global_step: 4925, epoch: 24, loss: 0.573771
global_step: 4926, epoch: 24, loss: 0.515500
global_step: 4927, epoch: 24, loss: 0.655189
global_step: 4928, epoch: 24, loss: 0.521430
global_step: 4929, epoch: 24, loss: 0.474049
global_step: 4930, epoch: 24, loss: 0.536687
global_step: 4931, epoch: 24, loss: 0.445007
global_step: 4932, epoch: 24, loss: 0.551814
global_step: 4933, epoch: 24, loss: 0.634215
global_step: 4934, epoch: 24, loss: 0.482496
global_step: 4935, epoch: 24, loss: 0.503452
global_step: 4936, epoch: 24, loss: 0.612324
global_step: 4937, epoch: 24, loss: 0.500959
global_step: 4938, epoch: 24, loss: 0.544861
global_step: 4939, epoch: 24, loss: 0.458100
global_step: 4940, epoch: 24, loss: 0.579071
global_step: 4941, epoch: 24, loss: 0.630147
global_step: 4942, epoch: 24, loss: 0.659886
global_step: 4943, epoch: 24, loss: 0.645733
global_step: 4944, epoch: 24, loss: 0.559043
global_step: 4945, epoch: 24, loss: 0.515051
global_step: 4946, epoch: 24, loss: 0.543017
global_step: 4947, epoch: 24, loss: 0.504673
global_step: 4948, epoch: 24, loss: 0.546542
global_step: 4949, epoch: 24, loss: 0.565286
global_step: 4950, epoch: 24, loss: 0.548396
global_step: 4951, epoch: 24, loss: 0.554533
global_step: 4952, epoch: 24, loss: 0.574403
global_step: 4953, epoch: 24, loss: 0.619897
global_step: 4954, epoch: 24, loss: 0.542754
global_step: 4955, epoch: 24, loss: 0.585142
global_step: 4956, epoch: 24, loss: 0.539153
global_step: 4957, epoch: 24, loss: 0.540846
global_step: 4958, epoch: 24, loss: 0.531038
global_step: 4959, epoch: 24, loss: 0.480932
global_step: 4960, epoch: 24, loss: 1.849468
epoch: 24
train	acc: 0.9067	macro: p 0.8337, r 0.8894, f1: 0.8558	micro: p 0.9067, r 0.9067, f1 0.9067	weighted_f1:0.9087
dev	acc: 0.4824	macro: p 0.3388, r 0.3253, f1: 0.3178	micro: p 0.4824, r 0.4824, f1 0.4824	weighted_f1:0.4752
test	acc: 0.5011	macro: p 0.3475, r 0.3248, f1: 0.3209	micro: p 0.5011, r 0.5011, f1 0.5011	weighted_f1:0.5093
global_step: 4961, epoch: 25, loss: 0.582401
global_step: 4962, epoch: 25, loss: 0.566382
global_step: 4963, epoch: 25, loss: 0.465667
global_step: 4964, epoch: 25, loss: 0.521053
global_step: 4965, epoch: 25, loss: 0.483708
global_step: 4966, epoch: 25, loss: 0.586313
global_step: 4967, epoch: 25, loss: 0.565733
global_step: 4968, epoch: 25, loss: 0.446282
global_step: 4969, epoch: 25, loss: 0.586436
global_step: 4970, epoch: 25, loss: 0.481957
global_step: 4971, epoch: 25, loss: 0.624498
global_step: 4972, epoch: 25, loss: 0.539997
global_step: 4973, epoch: 25, loss: 0.460891
global_step: 4974, epoch: 25, loss: 0.530907
global_step: 4975, epoch: 25, loss: 0.526631
global_step: 4976, epoch: 25, loss: 0.529063
global_step: 4977, epoch: 25, loss: 0.409127
global_step: 4978, epoch: 25, loss: 0.502598
global_step: 4979, epoch: 25, loss: 0.528575
global_step: 4980, epoch: 25, loss: 0.507645
global_step: 4981, epoch: 25, loss: 0.447947
global_step: 4982, epoch: 25, loss: 0.521012
global_step: 4983, epoch: 25, loss: 0.491830
global_step: 4984, epoch: 25, loss: 0.742397
global_step: 4985, epoch: 25, loss: 0.536726
global_step: 4986, epoch: 25, loss: 0.440244
global_step: 4987, epoch: 25, loss: 0.439666
global_step: 4988, epoch: 25, loss: 0.687232
global_step: 4989, epoch: 25, loss: 0.485766
global_step: 4990, epoch: 25, loss: 0.473396
global_step: 4991, epoch: 25, loss: 0.557766
global_step: 4992, epoch: 25, loss: 0.488293
global_step: 4993, epoch: 25, loss: 0.603811
global_step: 4994, epoch: 25, loss: 0.526453
global_step: 4995, epoch: 25, loss: 0.506867
global_step: 4996, epoch: 25, loss: 0.614501
global_step: 4997, epoch: 25, loss: 0.540372
global_step: 4998, epoch: 25, loss: 0.578956
global_step: 4999, epoch: 25, loss: 0.497532
global_step: 5000, epoch: 25, loss: 1.091602
epoch: 25
train	acc: 0.9271	macro: p 0.9269, r 0.8882, f1: 0.9042	micro: p 0.9271, r 0.9271, f1 0.9271	weighted_f1:0.9272
dev	acc: 0.5086	macro: p 0.3948, r 0.3229, f1: 0.3283	micro: p 0.5086, r 0.5086, f1 0.5086	weighted_f1:0.4835
test	acc: 0.5429	macro: p 0.3544, r 0.3249, f1: 0.3268	micro: p 0.5429, r 0.5429, f1 0.5429	weighted_f1:0.5314
global_step: 5001, epoch: 26, loss: 0.447689
global_step: 5002, epoch: 26, loss: 0.467150
global_step: 5003, epoch: 26, loss: 0.498343
global_step: 5004, epoch: 26, loss: 0.545742
global_step: 5005, epoch: 26, loss: 0.497762
global_step: 5006, epoch: 26, loss: 0.512718
global_step: 5007, epoch: 26, loss: 0.532883
global_step: 5008, epoch: 26, loss: 0.380014
global_step: 5009, epoch: 26, loss: 0.586956
global_step: 5010, epoch: 26, loss: 0.505736
global_step: 5011, epoch: 26, loss: 0.494254
global_step: 5012, epoch: 26, loss: 0.499635
global_step: 5013, epoch: 26, loss: 0.544063
global_step: 5014, epoch: 26, loss: 0.512349
global_step: 5015, epoch: 26, loss: 0.549931
global_step: 5016, epoch: 26, loss: 0.460895
global_step: 5017, epoch: 26, loss: 0.501578
global_step: 5018, epoch: 26, loss: 0.514888
global_step: 5019, epoch: 26, loss: 0.405786
global_step: 5020, epoch: 26, loss: 0.521122
global_step: 5021, epoch: 26, loss: 0.561983
global_step: 5022, epoch: 26, loss: 0.513996
global_step: 5023, epoch: 26, loss: 0.459212
global_step: 5024, epoch: 26, loss: 0.484944
global_step: 5025, epoch: 26, loss: 0.476295
global_step: 5026, epoch: 26, loss: 0.506399
global_step: 5027, epoch: 26, loss: 0.474038
global_step: 5028, epoch: 26, loss: 0.472111
global_step: 5029, epoch: 26, loss: 0.486464
global_step: 5030, epoch: 26, loss: 0.563683
global_step: 5031, epoch: 26, loss: 0.493436
global_step: 5032, epoch: 26, loss: 0.503098
global_step: 5033, epoch: 26, loss: 0.600447
global_step: 5034, epoch: 26, loss: 0.567767
global_step: 5035, epoch: 26, loss: 0.525748
global_step: 5036, epoch: 26, loss: 0.475808
global_step: 5037, epoch: 26, loss: 0.674754
global_step: 5038, epoch: 26, loss: 0.442493
global_step: 5039, epoch: 26, loss: 0.559956
global_step: 5040, epoch: 26, loss: 1.097721
epoch: 26
train	acc: 0.9268	macro: p 0.9315, r 0.8931, f1: 0.9096	micro: p 0.9268, r 0.9268, f1 0.9268	weighted_f1:0.9271
dev	acc: 0.5095	macro: p 0.4009, r 0.3122, f1: 0.3169	micro: p 0.5095, r 0.5095, f1 0.5095	weighted_f1:0.4683
test	acc: 0.5651	macro: p 0.3584, r 0.3171, f1: 0.3112	micro: p 0.5651, r 0.5651, f1 0.5651	weighted_f1:0.5285
global_step: 5041, epoch: 27, loss: 0.592736
global_step: 5042, epoch: 27, loss: 0.531834
global_step: 5043, epoch: 27, loss: 0.446440
global_step: 5044, epoch: 27, loss: 0.416208
global_step: 5045, epoch: 27, loss: 0.524318
global_step: 5046, epoch: 27, loss: 0.572423
global_step: 5047, epoch: 27, loss: 0.612573
global_step: 5048, epoch: 27, loss: 0.484256
global_step: 5049, epoch: 27, loss: 0.469974
global_step: 5050, epoch: 27, loss: 0.450196
global_step: 5051, epoch: 27, loss: 0.544344
global_step: 5052, epoch: 27, loss: 0.438321
global_step: 5053, epoch: 27, loss: 0.504022
global_step: 5054, epoch: 27, loss: 0.524083
global_step: 5055, epoch: 27, loss: 0.445442
global_step: 5056, epoch: 27, loss: 0.536915
global_step: 5057, epoch: 27, loss: 0.502220
global_step: 5058, epoch: 27, loss: 0.385929
global_step: 5059, epoch: 27, loss: 0.481064
global_step: 5060, epoch: 27, loss: 0.467818
global_step: 5061, epoch: 27, loss: 0.470302
global_step: 5062, epoch: 27, loss: 0.472629
global_step: 5063, epoch: 27, loss: 0.459580
global_step: 5064, epoch: 27, loss: 0.507379
global_step: 5065, epoch: 27, loss: 0.557443
global_step: 5066, epoch: 27, loss: 0.567262
global_step: 5067, epoch: 27, loss: 0.363987
global_step: 5068, epoch: 27, loss: 0.487385
global_step: 5069, epoch: 27, loss: 0.418173
global_step: 5070, epoch: 27, loss: 0.491034
global_step: 5071, epoch: 27, loss: 0.469862
global_step: 5072, epoch: 27, loss: 0.538025
global_step: 5073, epoch: 27, loss: 0.541687
global_step: 5074, epoch: 27, loss: 0.458571
global_step: 5075, epoch: 27, loss: 0.591663
global_step: 5076, epoch: 27, loss: 0.500824
global_step: 5077, epoch: 27, loss: 0.606270
global_step: 5078, epoch: 27, loss: 0.509373
global_step: 5079, epoch: 27, loss: 0.607973
global_step: 5080, epoch: 27, loss: 0.030080
epoch: 27
train	acc: 0.9416	macro: p 0.9367, r 0.9136, f1: 0.9242	micro: p 0.9416, r 0.9416, f1 0.9416	weighted_f1:0.9417
dev	acc: 0.5140	macro: p 0.3610, r 0.3365, f1: 0.3395	micro: p 0.5140, r 0.5140, f1 0.5140	weighted_f1:0.4923
test	acc: 0.5533	macro: p 0.3553, r 0.3376, f1: 0.3410	micro: p 0.5533, r 0.5533, f1 0.5533	weighted_f1:0.5420
global_step: 5081, epoch: 28, loss: 0.473383
global_step: 5082, epoch: 28, loss: 0.455400
global_step: 5083, epoch: 28, loss: 0.606033
global_step: 5084, epoch: 28, loss: 0.475719
global_step: 5085, epoch: 28, loss: 0.395195
global_step: 5086, epoch: 28, loss: 0.410278
global_step: 5087, epoch: 28, loss: 0.463514
global_step: 5088, epoch: 28, loss: 0.372652
global_step: 5089, epoch: 28, loss: 0.490350
global_step: 5090, epoch: 28, loss: 0.458504
global_step: 5091, epoch: 28, loss: 0.426294
global_step: 5092, epoch: 28, loss: 0.613343
global_step: 5093, epoch: 28, loss: 0.458796
global_step: 5094, epoch: 28, loss: 0.435083
global_step: 5095, epoch: 28, loss: 0.426200
global_step: 5096, epoch: 28, loss: 0.450193
global_step: 5097, epoch: 28, loss: 0.574478
global_step: 5098, epoch: 28, loss: 0.504172
global_step: 5099, epoch: 28, loss: 0.413740
global_step: 5100, epoch: 28, loss: 0.494988
global_step: 5101, epoch: 28, loss: 0.575044
global_step: 5102, epoch: 28, loss: 0.515540
global_step: 5103, epoch: 28, loss: 0.434831
global_step: 5104, epoch: 28, loss: 0.481761
global_step: 5105, epoch: 28, loss: 0.536746
global_step: 5106, epoch: 28, loss: 0.429227
global_step: 5107, epoch: 28, loss: 0.462900
global_step: 5108, epoch: 28, loss: 0.535235
global_step: 5109, epoch: 28, loss: 0.450378
global_step: 5110, epoch: 28, loss: 0.556968
global_step: 5111, epoch: 28, loss: 0.535992
global_step: 5112, epoch: 28, loss: 0.467489
global_step: 5113, epoch: 28, loss: 0.597773
global_step: 5114, epoch: 28, loss: 0.589260
global_step: 5115, epoch: 28, loss: 0.474893
global_step: 5116, epoch: 28, loss: 0.512305
global_step: 5117, epoch: 28, loss: 0.571401
global_step: 5118, epoch: 28, loss: 0.546993
global_step: 5119, epoch: 28, loss: 0.666732
global_step: 5120, epoch: 28, loss: 0.388960
epoch: 28
train	acc: 0.9270	macro: p 0.9336, r 0.8858, f1: 0.9063	micro: p 0.9270, r 0.9270, f1 0.9270	weighted_f1:0.9270
dev	acc: 0.5104	macro: p 0.3406, r 0.2933, f1: 0.2866	micro: p 0.5104, r 0.5104, f1 0.5104	weighted_f1:0.4630
test	acc: 0.5594	macro: p 0.3359, r 0.3005, f1: 0.2954	micro: p 0.5594, r 0.5594, f1 0.5594	weighted_f1:0.5185
global_step: 5121, epoch: 29, loss: 0.458301
global_step: 5122, epoch: 29, loss: 0.481105
global_step: 5123, epoch: 29, loss: 0.453074
global_step: 5124, epoch: 29, loss: 0.386863
global_step: 5125, epoch: 29, loss: 0.507776
global_step: 5126, epoch: 29, loss: 0.424641
global_step: 5127, epoch: 29, loss: 0.554425
global_step: 5128, epoch: 29, loss: 0.466692
global_step: 5129, epoch: 29, loss: 0.423145
global_step: 5130, epoch: 29, loss: 0.585277
global_step: 5131, epoch: 29, loss: 0.415588
global_step: 5132, epoch: 29, loss: 0.596101
global_step: 5133, epoch: 29, loss: 0.436427
global_step: 5134, epoch: 29, loss: 0.609444
global_step: 5135, epoch: 29, loss: 0.477531
global_step: 5136, epoch: 29, loss: 0.418626
global_step: 5137, epoch: 29, loss: 0.608321
global_step: 5138, epoch: 29, loss: 0.471165
global_step: 5139, epoch: 29, loss: 0.492195
global_step: 5140, epoch: 29, loss: 0.437662
global_step: 5141, epoch: 29, loss: 0.475932
global_step: 5142, epoch: 29, loss: 0.537876
global_step: 5143, epoch: 29, loss: 0.608929
global_step: 5144, epoch: 29, loss: 0.453291
global_step: 5145, epoch: 29, loss: 0.465476
global_step: 5146, epoch: 29, loss: 0.521057
global_step: 5147, epoch: 29, loss: 0.516374
global_step: 5148, epoch: 29, loss: 0.461129
global_step: 5149, epoch: 29, loss: 0.469869
global_step: 5150, epoch: 29, loss: 0.504217
global_step: 5151, epoch: 29, loss: 0.437921
global_step: 5152, epoch: 29, loss: 0.599956
global_step: 5153, epoch: 29, loss: 0.491914
global_step: 5154, epoch: 29, loss: 0.544905
global_step: 5155, epoch: 29, loss: 0.507696
global_step: 5156, epoch: 29, loss: 0.424732
global_step: 5157, epoch: 29, loss: 0.578024
global_step: 5158, epoch: 29, loss: 0.571492
global_step: 5159, epoch: 29, loss: 0.475126
global_step: 5160, epoch: 29, loss: 0.088853
epoch: 29
train	acc: 0.9352	macro: p 0.9369, r 0.9035, f1: 0.9187	micro: p 0.9352, r 0.9352, f1 0.9352	weighted_f1:0.9352
dev	acc: 0.5221	macro: p 0.3678, r 0.3105, f1: 0.3145	micro: p 0.5221, r 0.5221, f1 0.5221	weighted_f1:0.4894
test	acc: 0.5728	macro: p 0.3790, r 0.3225, f1: 0.3290	micro: p 0.5728, r 0.5728, f1 0.5728	weighted_f1:0.5471
global_step: 5161, epoch: 30, loss: 0.435897
global_step: 5162, epoch: 30, loss: 0.454405
global_step: 5163, epoch: 30, loss: 0.427473
global_step: 5164, epoch: 30, loss: 0.429728
global_step: 5165, epoch: 30, loss: 0.448025
global_step: 5166, epoch: 30, loss: 0.536599
global_step: 5167, epoch: 30, loss: 0.614828
global_step: 5168, epoch: 30, loss: 0.460792
global_step: 5169, epoch: 30, loss: 0.380705
global_step: 5170, epoch: 30, loss: 0.439314
global_step: 5171, epoch: 30, loss: 0.387676
global_step: 5172, epoch: 30, loss: 0.415166
global_step: 5173, epoch: 30, loss: 0.440625
global_step: 5174, epoch: 30, loss: 0.557247
global_step: 5175, epoch: 30, loss: 0.536232
global_step: 5176, epoch: 30, loss: 0.348762
global_step: 5177, epoch: 30, loss: 0.418936
global_step: 5178, epoch: 30, loss: 0.441185
global_step: 5179, epoch: 30, loss: 0.446762
global_step: 5180, epoch: 30, loss: 0.408298
global_step: 5181, epoch: 30, loss: 0.509541
global_step: 5182, epoch: 30, loss: 0.458324
global_step: 5183, epoch: 30, loss: 0.510724
global_step: 5184, epoch: 30, loss: 0.537554
global_step: 5185, epoch: 30, loss: 0.498379
global_step: 5186, epoch: 30, loss: 0.540114
global_step: 5187, epoch: 30, loss: 0.630611
global_step: 5188, epoch: 30, loss: 0.497241
global_step: 5189, epoch: 30, loss: 0.567034
global_step: 5190, epoch: 30, loss: 0.424803
global_step: 5191, epoch: 30, loss: 0.421628
global_step: 5192, epoch: 30, loss: 0.405191
global_step: 5193, epoch: 30, loss: 0.449809
global_step: 5194, epoch: 30, loss: 0.612346
global_step: 5195, epoch: 30, loss: 0.600398
global_step: 5196, epoch: 30, loss: 0.557932
global_step: 5197, epoch: 30, loss: 0.562062
global_step: 5198, epoch: 30, loss: 0.599325
global_step: 5199, epoch: 30, loss: 0.476166
global_step: 5200, epoch: 30, loss: 0.950158
epoch: 30
train	acc: 0.9306	macro: p 0.9299, r 0.8978, f1: 0.9110	micro: p 0.9306, r 0.9306, f1 0.9306	weighted_f1:0.9309
dev	acc: 0.4824	macro: p 0.3378, r 0.2902, f1: 0.2926	micro: p 0.4824, r 0.4824, f1 0.4824	weighted_f1:0.4523
test	acc: 0.5521	macro: p 0.3509, r 0.3180, f1: 0.3208	micro: p 0.5521, r 0.5521, f1 0.5521	weighted_f1:0.5307
global_step: 5201, epoch: 31, loss: 0.488412
global_step: 5202, epoch: 31, loss: 0.442730
global_step: 5203, epoch: 31, loss: 0.389217
global_step: 5204, epoch: 31, loss: 0.437825
global_step: 5205, epoch: 31, loss: 0.425890
global_step: 5206, epoch: 31, loss: 0.494086
global_step: 5207, epoch: 31, loss: 0.546664
global_step: 5208, epoch: 31, loss: 0.476322
global_step: 5209, epoch: 31, loss: 0.406557
global_step: 5210, epoch: 31, loss: 0.422585
global_step: 5211, epoch: 31, loss: 0.460236
global_step: 5212, epoch: 31, loss: 0.450219
global_step: 5213, epoch: 31, loss: 0.387050
global_step: 5214, epoch: 31, loss: 0.568225
global_step: 5215, epoch: 31, loss: 0.518713
global_step: 5216, epoch: 31, loss: 0.473994
global_step: 5217, epoch: 31, loss: 0.408236
global_step: 5218, epoch: 31, loss: 0.426165
global_step: 5219, epoch: 31, loss: 0.547718
global_step: 5220, epoch: 31, loss: 0.479403
global_step: 5221, epoch: 31, loss: 0.504376
global_step: 5222, epoch: 31, loss: 0.554765
global_step: 5223, epoch: 31, loss: 0.391466
global_step: 5224, epoch: 31, loss: 0.373467
global_step: 5225, epoch: 31, loss: 0.421525
global_step: 5226, epoch: 31, loss: 0.493695
global_step: 5227, epoch: 31, loss: 0.499087
global_step: 5228, epoch: 31, loss: 0.471397
global_step: 5229, epoch: 31, loss: 0.661477
global_step: 5230, epoch: 31, loss: 0.465444
global_step: 5231, epoch: 31, loss: 0.445703
global_step: 5232, epoch: 31, loss: 0.488568
global_step: 5233, epoch: 31, loss: 0.443636
global_step: 5234, epoch: 31, loss: 0.487459
global_step: 5235, epoch: 31, loss: 0.463229
global_step: 5236, epoch: 31, loss: 0.511399
global_step: 5237, epoch: 31, loss: 0.425587
global_step: 5238, epoch: 31, loss: 0.501487
global_step: 5239, epoch: 31, loss: 0.533660
global_step: 5240, epoch: 31, loss: 1.144922
epoch: 31
train	acc: 0.9402	macro: p 0.9430, r 0.9130, f1: 0.9266	micro: p 0.9402, r 0.9402, f1 0.9402	weighted_f1:0.9403
dev	acc: 0.5104	macro: p 0.3487, r 0.3085, f1: 0.3094	micro: p 0.5104, r 0.5104, f1 0.5104	weighted_f1:0.4785
test	acc: 0.5556	macro: p 0.3528, r 0.3245, f1: 0.3264	micro: p 0.5556, r 0.5556, f1 0.5556	weighted_f1:0.5365
global_step: 5241, epoch: 32, loss: 0.560589
global_step: 5242, epoch: 32, loss: 0.474948
global_step: 5243, epoch: 32, loss: 0.449757
global_step: 5244, epoch: 32, loss: 0.448666
global_step: 5245, epoch: 32, loss: 0.403185
global_step: 5246, epoch: 32, loss: 0.431007
global_step: 5247, epoch: 32, loss: 0.402524
global_step: 5248, epoch: 32, loss: 0.420974
global_step: 5249, epoch: 32, loss: 0.497172
global_step: 5250, epoch: 32, loss: 0.463311
global_step: 5251, epoch: 32, loss: 0.444251
global_step: 5252, epoch: 32, loss: 0.474710
global_step: 5253, epoch: 32, loss: 0.472576
global_step: 5254, epoch: 32, loss: 0.376763
global_step: 5255, epoch: 32, loss: 0.489519
global_step: 5256, epoch: 32, loss: 0.426637
global_step: 5257, epoch: 32, loss: 0.422886
global_step: 5258, epoch: 32, loss: 0.472560
global_step: 5259, epoch: 32, loss: 0.438207
global_step: 5260, epoch: 32, loss: 0.540074
global_step: 5261, epoch: 32, loss: 0.428632
global_step: 5262, epoch: 32, loss: 0.351299
